ID,Nume,Concurs,Profesor,grupa,dificultate,URL
1058,pasi,.campion 2007,Prof. Emanuela Cerchez,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=199,
1059,cofetar,OMI Iaşi 2002,,2,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=949,
1060,vopsea,.campion 2008,Prof. Marinel Şerban,1,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=88,
1061,expresii,Baltic OI 1999,,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=528,
1062,balbe,.campion 2007,Prof. Dana Lica,2,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=210,
1063,conflicte,.campion 2007,Marius Andrei,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=214,
1064,xp,ONI 2010,Mugurel Ionuţ Andreica,2,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=1105,
1065,mere1,.campion 2004,Prof. Emanuela Cerchez,1,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=529,
1066,cuburi1,.campion 2003,Marius Andrei,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=604,
1067,sir5,Lot PH 2006,Alexandru Moşoi,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=815,
1068,mess,.campion 2010,Stud. Mircea Dima,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=1209,
1069,balaur,.campion 2007,Mugurel Ionuţ Andreica,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=212,
1070,ghinion,.campion 2010,Prof. Emanuela Cerchez,2,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=1184,
1071,vagoane,.campion 2007,Prof. Doru Popescu Anastasiu,2,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=225,
1072,vikingi,.campion 2007,Prof. Constantin Gălăţan,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=205,
1073,ture,.campion 2006,Adrian Diaconu,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=290,
1074,supertri,.campion 2008,Prof. Emanuela Cerchez,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=47,
1075,matrice2,.campion 2008,Stud. Daniel Păsăilă,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=78,
1076,cuvinte,.campion 2007,Mircea Paşoi,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=245,
1077,suma3,Şansa de a deveni campion 2002,Daniel Dumitran,1,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=693,
1078,acolor,ONI 2006,Emilian Miron,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=756,
1079,parbit,.campion 2009,Prof. Dan Pracsiu,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=1096,
1080,rotund,.campion 2010,Prof. Emanuela Cerchez,2,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=1251,
1081,asfalt,ONI 2001,Prof. Roxana Tîmplaru,2,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=1225,
1082,rsp,Lot PH 2006,Mugurel Ionuţ Andreica,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=814,
1083,atac,.campion 2008,Prof. Sergiu Corlat,2,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=77,
1084,antipatie,Festival Neamt 2009,Prof. Emanuela Cerchez,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=1031,
1085,ultime4,Festival Neamt 2009,Prof. Gheorghe Manolache,1,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=1032,
1086,strict,.campion 2005,Iolanda Popa,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=380,
1087,spam,.campion 2007,Prof. Emanuela Cerchez,2,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=185,
1088,dotnet,.campion 2004,Ştefan Ciobâcă,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=507,
1089,sume1,Şansa de a deveni campion 2002,Prof. Marinel Şerban,1,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=678,
1090,bdotcom,.campion 2010,Prof. Dana Lica,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=1253,
1091,caravane,.campion 2006,Ştefan Gheorghe,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=341,
1092,echipe1,Şansa de a deveni campion 2002,Prof. Emanuela Cerchez,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=736,
1093,sir23,.campion 2004,Prof. Emanuela Cerchez,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=503,
1094,sume2,OMI Iaşi 2002,Prof. Marinel Şerban,2,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=959,
1095,suma1,.campion 2004,Prof. Doru Popescu Anastasiu,1,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=517,
1096,resturi,Lot AB 2004,Tiberiu Dăneţ,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=888,
1097,ssmax,.campion 2010,Prof. Zoltan Szabo,1,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=1230,
1098,arce,.campion 2007,Prof. Dana Lica,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=198,
1099,monede1,.campion 2005,Dan Ionut Fechete,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=461,
1100,transport,Şansa de a deveni campion 2002,Prof. Emanuela Cerchez,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=707,
1101,comoara2,Lot AB 2004,Marius Andrei,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=882,
1102,dragon,.campion 2006,Prof. Sergiu Corlat,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=303,
1103,joc4,Finala .campion 2006,Emilian Miron,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=476,
1104,net,.campion 2007,Prof. Emanuela Cerchez,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=233,
1105,novel,.campion 2006,Prof. Constantin Gălăţan,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=336,
1106,vectori,.campion 2004,Prof. Marinel Şerban,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=524,
1107,arcas,Finala .campion 2006,Prof. Sergiu Corlat,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=472,
1108,benzina,Şansa de a deveni campion 2002,Daniel Dumitran,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=728,
1109,bete,Finala .campion 2007,Prof. Sergiu Corlat,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=357,
1110,bio,.campion 2005,Florin Manea,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=469,
1111,enigma,LOT SB 2011,Andrei Pârvu,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=1337,
1112,game,.campion 2005,Prof. Carmen Popescu,1,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=443,
1113,jb,LOT SB 2011,Marius Dumitran,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=1343,
1114,nrbun,.campion 2008,Adrian Diaconu,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=92,
1115,pento,.campion 2006,Prof. Carmen Popescu,2,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=327,
1116,cantor,.campion 2009,Stud. Paul Diac,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=983,
1117,firma,.campion 2007,Prof. Marinel Şerban,2,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=202,
1118,albinuta1,ONI 2008,Emilian Miron,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=857,
1119,secvpar,.campion 2009,Prof. Emanuela Cerchez,2,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=1005,
1120,zuzu,LOT SV 2007,Prof. Doru Popescu Anastasiu,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=629,
1121,cadou,Finala .campion 2009,Prof. Emanuela Cerchez,1,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=115,
1122,schimb,.campion 2004,Prof. Marinel Şerban,1,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=485,
1123,lbd,.campion 2007,Prof. Emanuela Cerchez,2,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=179,
1124,sir,.campion 2007,Prof. Dan Pracsiu,2,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=250,
1125,rev,Lot NT 2008,Mircea Paşoi,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=427,
1126,ghici,.campion 2004,Prof. Nistor-Eugen Moţ,2,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=525,
1127,pattern,.campion 2003,Prof. Nistor-Eugen Moţ,2,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=607,
1128,viteza,.campion 2003,Marius Andrei,1,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=611,
1129,cabane,Lot SB 2005,Marius Andrei,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=867,
1130,masina3,ONI 2005,Marius Andrei,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=716,
1131,hperm,Finala .campion 2007,Prof. Nistor-Eugen Moţ,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=358,
1132,nori,.campion 2009,Stud. Filip-Cristian Buruiană,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=997,
1133,zapezi,Şansa de a deveni campion 2002,Prof. Emanuela Cerchez,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=663,
1134,patrat,ONI 2005,Tiberiu Dăneţ,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=719,
1135,bile2,.campion 2007,Stud. Daniel Păsăilă,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=238,
1136,bsir,ONI 2005,Ştefan Ciobâcă,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=739,
1137,trafic,.campion 2005,Dan Ionut Fechete,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=436,
1138,basm,.campion 2009,Prof. Emanuela Cerchez,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=965,
1139,divizor,.campion 2004,Prof. Nistor-Eugen Moţ,1,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=508,
1140,cubinvers,.campion 2009,Prof. Marinel Şerban,2,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=1093,
1141,baby,.campion 2007,Prof. Sergiu Corlat,1,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=234,
1142,piramida1,Lot SB 2005,Prof. Rodica Pintea,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=873,
1143,triti,.campion 2009,Marius Andrei,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=998,
1144,mesaj1,LOT SV 2007,Dan Ionut Fechete,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=623,
1145,repeat,.campion 2006,Prof. Marinel Şerban,2,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=289,
1146,criptare,.campion 2006,Mircea Paşoi,2,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=295,
1147,parent,.campion 2007,Ştefan Ciobâcă,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=189,
1148,peste,Finala .campion 2005,Prof. Emanuela Cerchez,2,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=541,
1149,pal,ONI 2005,Silviu Gănceanu,1,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=652,
1150,siruri,.campion 2007,Adrian Diaconu,2,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=197,
1151,cd,.campion 2006,Prof. Emanuela Cerchez,2,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=345,
1152,detinut,.campion 2008,Prof. Emanuela Cerchez,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=59,
1153,stelar,.campion 2010,Prof. Marinel Şerban,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=1168,
1154,sablon,.campion 2007,Prof. Emanuela Cerchez,2,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=242,
1155,vitale,ONI 2006,Cosmin Negruşeri,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=746,
1156,guess,Finala .campion 2010,Prof. Emanuela Cerchez,2,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=1124,
1157,aven,.campion 2007,Prof. Emanuela Cerchez,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=180,
1158,acerc,Lot AB 2010,Cosmin Gheorghe,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=1148,
1159,nrbun2,.campion 2008,Adrian Diaconu,2,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=90,
1160,poligon,.campion 2006,Prof. Doru Popescu Anastasiu,2,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=333,
1161,jobs,.campion 2005,Mugurel Ionuţ Andreica,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=393,
1162,2numere,ONI 2008,Prof. Stelian Ciurea,1,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=411,
1163,cub,.campion 2008,Prof. Zoltan Szabo,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=97,
1164,nr,.campion 2006,Prof. Emanuela Cerchez,2,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=276,
1165,binperm,Festival Neamt 2009,Vlad Manea,2,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=1027,
1166,connect3,.campion 2008,Stud. Adrian Airinei,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=66,
1167,cuburi,.campion 2006,Stud. Daniel Păsăilă,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=342,
1168,evaluare,Finala .campion 2006,Prof. Marinel Şerban,1,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=475,
1169,kimberley,.campion 2006,Prof. Constantin Gălăţan,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=324,
1170,ref,.campion 2005,Prof. Emanuela Cerchez,2,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=373,
1171,dans,.campion 2005,Prof. Nistor-Eugen Moţ,2,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=446,
1172,evo,ONI 2006,Florin Manea,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=758,
1173,joc1,.campion 2005,Florin Manea,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=435,
1174,pcod,.campion 2005,Prof. Alin Burţa,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=374,
1175,robot2,.campion 2006,Prof. Emanuela Cerchez,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=280,
1176,spair,.campion 2006,Prof. Dana Lica,2,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=340,
1177,trains,.campion 2007,Emilian Miron,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=228,
1178,virus,ONI 2008,Prof. Csaba Pătcaş,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=864,
1179,placa,.campion 2009,Prof. Emanuela Cerchez,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=978,
1180,cladiri,LOT SV 2007,Ştefan Ciobâcă,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=619,
1181,ecran,.campion 2007,Prof. Emanuela Cerchez,2,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=164,
1182,spp,LOT SV 2005,Marius Andrei,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=876,
1183,gropi,.campion 2008,Prof. Emanuela Cerchez,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=67,
1184,chimie2,.campion 2005,Prof. Nistor-Eugen Moţ,2,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=391,
1185,newcomp,.campion 2003,Ştefan Ciobâcă,1,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=557,
1186,bonuri,.campion 2008,Prof. Zoltan Szabo,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=72,
1187,rlcs,.campion 2005,Iolanda Popa,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=448,
1188,spirala1,OJI 2003,Prof. Rodica Pintea,2,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=910,
1189,cursa,.campion 2008,Prof. Nistor-Eugen Moţ,1,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=99,
1190,miniasm,.campion 2008,Prof. Csaba Pătcaş,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=84,
1191,forum,.campion 2008,Stud. Filip-Cristian Buruiană,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=41,
1192,pahare,.campion 2007,Prof. Carmen Popescu,1,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=240,
1193,homeless,.campion 2003,Prof. Emanuela Cerchez,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=615,
1194,masina1,.campion 2004,Prof. Dana Lica,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=494,
1195,placi,.campion 2006,Prof. Sergiu Corlat,1,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=306,
1196,magic,.campion 2008,Prof. Zoltan Szabo,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=103,
1197,sol,.campion 2006,Codruţ Grosu,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=330,
1198,trip,Şansa de a deveni campion 2002,Daniel Dumitran,3,4,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=702,
1199,cadere,.campion 2007,Marius Andrei,3,5,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=251,
1200,ro,.campion 2006,Mugurel Ionuţ Andreica,3,5,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=329,
1201,nrbinar,.campion 2006,Prof. Marinel Şerban,1,5,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=338,
1202,albinuta,.campion 2005,Tiberiu Dăneţ,3,5,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=447,
1203,camp,.campion 2008,Prof. Emanuela Cerchez,3,5,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=53,
1204,metro,.campion 2005,Alexandru Moşoi,3,5,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=470,
1205,nr4,Şansa de a deveni campion 2002,Prof. Marinel Şerban,2,5,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=695,
1206,xor,.campion 2006,Marin Radu,3,5,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=291,
1207,cfr,.campion 2009,Prof. Emanuela Cerchez,3,5,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=1023,
1208,circuit,Finala .campion 2009,Stud. Vlad Tudose,3,5,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=114,
1209,onu,.campion 2008,Prof. Emanuela Cerchez,1,5,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=105,
1210,antena,ONI 2005,Osman Ay,2,5,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=668,
1211,mod3,.campion 2008,Stud. Paul Diac,3,5,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=48,
1212,123,XOR 2010,Prof. Dan Pracsiu,3,5,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=1068,
1213,cutie2,Finala .campion 2007,Prof. Marinel Şerban,2,5,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=355,
1214,tgv,.campion 2008,Prof. Emanuela Cerchez,3,5,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=73,
1215,caramele,Finala .campion 2006,Prof. Dana Lica,2,5,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=473,
1216,pact,LOT 2000,Prof. Emanuela Cerchez,3,5,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=727,
1217,votare,.campion 2008,Stud. Mircea Dima,3,5,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=104,
1218,excursie,.campion 2007,Stud. Paul Diac,3,5,http://campion.edu.ro/arhiva/index.php?page=problem&action=view&id=246,
